;data_pedido;hora_pedido;tipo_entrega;valor_borda;valor_refrigerante;valor_total;tempo;mes;dia_semana;horario_pico;interval_pico;tempo_minutos;rank_quartil;valor_pizza;rank_quartil_valor_total;rank_quartil_valor_total_pizza
615;2011-11-18;22:44:00;Entrega;Borda N;S;28.5;00:36:00;11;sexta;22;medio;36;min: 35 -- 44;28.5;vl_total: > 35;vl_pizza: 27 -- 32
616;2011-11-18;22:50:00;Buscar;Borda N;S;30.0;00:55:00;11;sexta;22;medio;55;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
617;2011-11-18;22:55:00;Entrega;Borda N;S;22.5;00:35:00;11;sexta;22;medio;35;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
618;2011-11-18;23:15:00;Entrega;Borda N;S;36.5;00:40:00;11;sexta;23;baixo;40;min: 35 -- 44;32.5;vl_total: > 35;vl_pizza: > 33
619;2011-11-18;23:20:00;Buscar;Borda N;S;22.0;00:35:00;11;sexta;23;baixo;35;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
620;2011-11-19;18:00:00;Entrega;Borda N;S;20.5;00:42:00;11;sabado;18;baixo;42;min: 35 -- 44;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
621;2011-11-19;18:10:00;Buscar;Borda N;S;26.0;00:50:00;11;sabado;18;baixo;50;min: > 45;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
622;2011-11-19;19:18:00;Buscar;Borda N;S;22.0;00:42:00;11;sabado;19;medio;42;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
623;2011-11-19;19:22:00;Buscar;Borda N;S;30.0;00:38:00;11;sabado;19;medio;38;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
624;2011-11-19;19:20:00;Entrega;Borda N;S;25.0;00:40:00;11;sabado;19;medio;40;min: 35 -- 44;25.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
625;2011-11-19;19:29:00;Buscar;Borda N;S;22.0;00:31:00;11;sabado;19;medio;31;min: 24 -- 34;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
626;2011-11-19;19:32:00;Buscar;Borda S;S;30.5;00:33:00;11;sabado;19;medio;33;min: 24 -- 34;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
627;2011-11-19;19:38:00;Entrega;Borda N;S;32.5;00:42:00;11;sabado;19;medio;42;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
628;2011-11-19;19:39:00;Entrega;Borda N;S;29.0;00:21:00;11;sabado;19;medio;21;min: 01 -- 23;24.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
629;2011-11-19;19:47:00;Entrega;Borda N;S;38.0;00:38:00;11;sabado;19;medio;38;min: 35 -- 44;33.5;vl_total: > 35;vl_pizza: > 33
630;2011-11-19;19:50:00;Buscar;Borda N;S;26.5;00:40:00;11;sabado;19;medio;40;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
631;2011-11-19;19:59:00;Entrega;Borda N;S;32.5;00:41:00;11;sabado;19;medio;41;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
632;2011-11-19;20:00:00;Entrega;Borda N;S;39.0;00:45:00;11;sabado;20;alto;45;min: > 45;39.0;vl_total: > 35;vl_pizza: > 33
633;2011-11-19;20:13:00;Entrega;Borda N;S;20.5;00:21:00;11;sabado;20;alto;21;min: 01 -- 23;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
634;2011-11-19;20:20:00;Entrega;Borda N;S;40.5;00:47:00;11;sabado;20;alto;47;min: > 45;36.0;vl_total: > 35;vl_pizza: > 33
635;2011-11-19;20:26:00;Entrega;Borda N;S;24.5;00:34:00;11;sabado;20;alto;34;min: 24 -- 34;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
636;2011-11-19;20:30:00;Buscar;Borda N;S;30.0;00:50:00;11;sabado;20;alto;50;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
637;2011-11-19;20:34:00;Entrega;Borda N;S;33.0;00:26:00;11;sabado;20;alto;26;min: 24 -- 34;33.0;vl_total: 29 -- 35;vl_pizza: > 33
638;2011-11-19;20:38:00;Buscar;Borda N;S;30.0;00:37:00;11;sabado;20;alto;37;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
639;2011-11-19;20:43:00;Entrega;Borda N;S;19.5;00:37:00;11;sabado;20;alto;37;min: 35 -- 44;19.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
640;2011-11-19;20:46:00;Buscar;Borda N;S;28.0;00:44:00;11;sabado;20;alto;44;min: 35 -- 44;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
641;2011-11-19;20:52:00;Buscar;Borda N;S;23.0;00:47:00;11;sabado;20;alto;47;min: > 45;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
642;2011-11-19;20:56:00;Entrega;Borda N;S;32.5;00:24:00;11;sabado;20;alto;24;min: 24 -- 34;32.5;vl_total: 29 -- 35;vl_pizza: > 33
643;2011-11-19;21:14:00;Entrega;Borda N;S;30.5;00:38:00;11;sabado;21;alto;38;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
644;2011-11-19;21:24:00;Entrega;Borda S;S;25.5;00:51:00;11;sabado;21;alto;51;min: > 45;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
645;2011-11-19;21:30:00;Entrega;Borda N;S;26.0;00:30:00;11;sabado;21;alto;30;min: 24 -- 34;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
646;2011-11-19;21:30:00;Entrega;Borda S;S;32.5;00:30:00;11;sabado;21;alto;30;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
647;2011-11-19;21:30:00;Entrega;Borda N;S;35.0;00:40:00;11;sabado;21;alto;40;min: 35 -- 44;35.0;vl_total: 29 -- 35;vl_pizza: > 33
648;2011-11-19;21:35:00;Buscar;Borda N;S;30.0;00:25:00;11;sabado;21;alto;25;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
649;2011-11-19;21:35:00;Entrega;Borda N;S;33.0;00:40:00;11;sabado;21;alto;40;min: 35 -- 44;33.0;vl_total: 29 -- 35;vl_pizza: > 33
650;2011-11-19;21:40:00;Buscar;Borda N;S;32.0;00:30:00;11;sabado;21;alto;30;min: 24 -- 34;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
651;2011-11-19;21:41:00;Buscar;Borda N;S;31.0;00:29:00;11;sabado;21;alto;29;min: 24 -- 34;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
652;2011-11-19;21:48:00;Buscar;Borda N;S;28.0;00:55:00;11;sabado;21;alto;55;min: > 45;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
653;2011-11-19;21:54:00;Buscar;Borda N;S;28.0;00:54:00;11;sabado;21;alto;54;min: > 45;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
654;2011-11-19;22:07:00;Buscar;Borda N;S;32.0;00:32:00;11;sabado;22;medio;32;min: 24 -- 34;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
655;2011-11-19;22:12:00;Entrega;Borda N;S;23.0;00:48:00;11;sabado;22;medio;48;min: > 45;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
656;2011-11-19;22:38:00;Buscar;Borda N;S;22.5;00:55:00;11;sabado;22;medio;55;min: > 45;18.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
657;2011-11-19;23:09:00;Entrega;Borda N;S;43.0;00:31:00;11;sabado;23;baixo;31;min: 24 -- 34;38.5;vl_total: > 35;vl_pizza: > 33
658;2011-11-19;23:27:00;Entrega;Borda N;S;37.0;00:28:00;11;sabado;23;baixo;28;min: 24 -- 34;37.0;vl_total: > 35;vl_pizza: > 33
659;2011-11-20;18:29:00;Entrega;Borda N;S;39.5;00:51:00;11;domingo;18;baixo;51;min: > 45;35.0;vl_total: > 35;vl_pizza: > 33
660;2011-11-20;19:41:00;Buscar;Borda N;S;31.0;00:38:00;11;domingo;19;medio;38;min: 35 -- 44;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
661;2011-11-20;19:43:00;Entrega;Borda N;S;20.5;00:47:00;11;domingo;19;medio;47;min: > 45;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
662;2011-11-20;19:50:00;Buscar;Borda N;S;23.5;00:25:00;11;domingo;19;medio;25;min: 24 -- 34;19.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
663;2011-11-20;20:19:00;Buscar;Borda N;S;32.0;00:31:00;11;domingo;20;alto;31;min: 24 -- 34;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
664;2011-11-20;20:27:00;Entrega;Borda N;S;28.0;00:43:00;11;domingo;20;alto;43;min: 35 -- 44;23.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
665;2011-11-20;20:29:00;Entrega;Borda N;S;30.5;00:35:00;11;domingo;20;alto;35;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
666;2011-11-20;20:30:00;Entrega;Borda N;S;32.5;00:32:00;11;domingo;20;alto;32;min: 24 -- 34;32.5;vl_total: 29 -- 35;vl_pizza: > 33
667;2011-11-20;20:38:00;Entrega;Borda N;S;43.0;00:42:00;11;domingo;20;alto;42;min: 35 -- 44;38.5;vl_total: > 35;vl_pizza: > 33
668;2011-11-20;20:45:00;Entrega;Borda S;S;27.0;00:45:00;11;domingo;20;alto;45;min: > 45;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
669;2011-11-20;21:05:00;Entrega;Borda N;S;37.0;00:55:00;11;domingo;21;alto;55;min: > 45;32.5;vl_total: > 35;vl_pizza: > 33
670;2011-11-20;21:11:00;Entrega;Borda N;S;33.5;00:44:00;11;domingo;21;alto;44;min: 35 -- 44;33.5;vl_total: 29 -- 35;vl_pizza: > 33
671;2011-11-20;21:40:00;Entrega;Borda S;S;33.0;00:45:00;11;domingo;21;alto;45;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
672;2011-11-20;21:49:00;Buscar;Borda N;S;30.0;00:31:00;11;domingo;21;alto;31;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
673;2011-11-20;21:53:00;Entrega;Borda S;S;38.0;00:52:00;11;domingo;21;alto;52;min: > 45;30.5;vl_total: > 35;vl_pizza: 27 -- 32
674;2011-11-20;21:55:00;Buscar;Borda N;S;20.0;00:45:00;11;domingo;21;alto;45;min: > 45;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
675;2011-11-20;22:20:00;Entrega;Borda N;S;22.5;00:42:00;11;domingo;22;medio;42;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
676;2011-11-20;22:21:00;Entrega;Borda N;S;22.5;00:39:00;11;domingo;22;medio;39;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
677;2011-11-22;22:25:00;Entrega;Borda N;S;30.0;00:35:00;11;terca;22;medio;35;min: 35 -- 44;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
678;2011-11-22;18:28:00;Entrega;Borda N;S;25.5;00:32:00;11;terca;18;baixo;32;min: 24 -- 34;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
679;2011-11-22;20:26:00;Entrega;Borda N;S;25.5;00:34:00;11;terca;20;alto;34;min: 24 -- 34;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
680;2011-11-22;20:26:00;Entrega;Borda N;S;22.5;00:34:00;11;terca;20;alto;34;min: 24 -- 34;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
681;2011-11-22;20:31:00;Buscar;Borda N;S;28.0;00:24:00;11;terca;20;alto;24;min: 24 -- 34;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
682;2011-11-22;21:25:00;Buscar;Borda S;S;29.0;00:28:00;11;terca;21;alto;28;min: 24 -- 34;22.0;vl_total: 29 -- 35;vl_pizza: 22 -- 26
683;2011-11-22;21:30:00;Buscar;Borda N;S;27.0;00:30:00;11;terca;21;alto;30;min: 24 -- 34;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
684;2011-11-22;21:40:00;Buscar;Borda N;S;23.0;00:50:00;11;terca;21;alto;50;min: > 45;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
685;2011-11-22;21:50:00;Buscar;Borda S;S;29.5;00:16:00;11;terca;21;alto;16;min: 01 -- 23;27.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
686;2011-11-22;22:00:00;Entrega;Borda N;S;27.0;00:40:00;11;terca;22;medio;40;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
687;2011-11-23;20:14:00;Buscar;Borda N;S;36.0;00:46:00;11;quarta;20;alto;46;min: > 45;36.0;vl_total: > 35;vl_pizza: > 33
688;2011-11-23;20:26:00;Buscar;Borda N;S;31.5;00:37:00;11;quarta;20;alto;37;min: 35 -- 44;31.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
689;2011-11-23;21:01:00;Entrega;Borda N;S;25.5;00:29:00;11;quarta;21;alto;29;min: 24 -- 34;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
690;2011-11-23;21:54:00;Entrega;Borda S;S;37.0;00:36:00;11;quarta;21;alto;36;min: 35 -- 44;34.5;vl_total: > 35;vl_pizza: > 33
691;2011-11-23;22:49:00;Buscar;Borda N;S;22.5;00:31:00;11;quarta;22;medio;31;min: 24 -- 34;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
692;2011-11-23;22:50:00;Entrega;Borda N;S;30.5;00:24:00;11;quarta;22;medio;24;min: 24 -- 34;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
693;2011-11-24;18:00:00;Buscar;Borda N;S;27.0;00:50:00;11;quinta;18;baixo;50;min: > 45;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
694;2011-11-24;18:40:00;Entrega;Borda N;S;20.5;00:35:00;11;quinta;18;baixo;35;min: 35 -- 44;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
695;2011-11-24;18:45:00;Buscar;Borda N;S;32.0;00:45:00;11;quinta;18;baixo;45;min: > 45;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
696;2011-11-24;18:50:00;Buscar;Borda N;S;30.0;00:50:00;11;quinta;18;baixo;50;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
697;2011-11-24;19:27:00;Buscar;Borda N;S;30.0;00:33:00;11;quinta;19;medio;33;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
698;2011-11-24;19:29:00;Buscar;Borda N;S;20.0;00:48:00;11;quinta;19;medio;48;min: > 45;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
699;2011-11-24;20:15:00;Entrega;Borda N;S;30.5;00:27:00;11;quinta;20;alto;27;min: 24 -- 34;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
700;2011-11-24;20:30:00;Entrega;Borda N;S;29.5;00:32:00;11;quinta;20;alto;32;min: 24 -- 34;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
701;2011-11-24;21:05:00;Entrega;Borda N;S;19.5;00:35:00;11;quinta;21;alto;35;min: 35 -- 44;19.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
702;2011-11-24;21:18:00;Entrega;Borda N;S;26.5;00:29:00;11;quinta;21;alto;29;min: 24 -- 34;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
703;2011-11-24;21:24:00;Entrega;Borda N;S;25.0;00:16:00;11;quinta;21;alto;16;min: 01 -- 23;25.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
704;2011-11-24;21:46:00;Entrega;Borda N;S;26.0;00:27:00;11;quinta;21;alto;27;min: 24 -- 34;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
705;2011-11-24;22:22:00;Entrega;Borda N;S;39.0;00:38:00;11;quinta;22;medio;38;min: 35 -- 44;39.0;vl_total: > 35;vl_pizza: > 33
706;2011-11-24;22:32:00;Entrega;Borda N;S;28.0;00:28:00;11;quinta;22;medio;28;min: 24 -- 34;23.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
707;2011-11-24;22:45:00;Entrega;Borda N;S;21.5;00:45:00;11;quinta;22;medio;45;min: > 45;21.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
708;2011-11-24;23:05:00;Buscar;Borda N;S;23.0;00:45:00;11;quinta;23;baixo;45;min: > 45;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
709;2011-11-24;23:10:00;Buscar;Borda N;S;30.0;00:40:00;11;quinta;23;baixo;40;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
710;2011-11-24;23:15:00;Buscar;Borda N;S;28.0;00:40:00;11;quinta;23;baixo;40;min: 35 -- 44;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
711;2011-11-25;18:47:00;Entrega;Borda N;S;22.5;00:31:00;11;sexta;18;baixo;31;min: 24 -- 34;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
712;2011-11-25;19:04:00;Buscar;Borda N;S;27.0;00:26:00;11;sexta;19;medio;26;min: 24 -- 34;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
713;2011-11-25;19:51:00;Entrega;Borda N;S;25.5;00:49:00;11;sexta;19;medio;49;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
714;2011-11-25;19:54:00;Entrega;Borda N;S;32.5;00:49:00;11;sexta;19;medio;49;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
715;2011-11-25;20:21:00;Entrega;Borda N;S;32.5;00:39:00;11;sexta;20;alto;39;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
716;2011-11-25;20:26:00;Entrega;Borda S;S;33.5;00:49:00;11;sexta;20;alto;49;min: > 45;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
717;2011-11-25;20:29:00;Entrega;Borda S;S;27.5;00:31:00;11;sexta;20;alto;31;min: 24 -- 34;25.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
718;2011-11-25;21:23:00;Entrega;Borda N;S;32.5;00:47:00;11;sexta;21;alto;47;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
719;2011-11-25;21:27:00;Entrega;Borda N;S;22.5;00:43:00;11;sexta;21;alto;43;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
720;2011-11-25;21:34:00;Buscar;Borda S;S;32.5;00:41:00;11;sexta;21;alto;41;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
721;2011-11-25;22:19:00;Entrega;Borda N;S;31.0;00:31:00;11;sexta;22;medio;31;min: 24 -- 34;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
722;2011-11-25;22:19:00;Entrega;Borda N;S;35.0;00:41:00;11;sexta;22;medio;41;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
723;2011-11-25;22:58:00;Entrega;Borda N;S;30.5;00:42:00;11;sexta;22;medio;42;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
724;2011-11-25;23:14:00;Entrega;Borda N;S;22.5;00:41:00;11;sexta;23;baixo;41;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
725;2011-11-25;23:20:00;Entrega;Borda N;S;38.5;00:39:00;11;sexta;23;baixo;39;min: 35 -- 44;34.5;vl_total: > 35;vl_pizza: > 33
726;2011-11-25;23:40:00;Buscar;Borda N;S;25.5;00:15:00;11;sexta;23;baixo;15;min: 01 -- 23;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
727;2011-11-26;18:00:00;Buscar;Borda N;S;28.0;00:50:00;11;sabado;18;baixo;50;min: > 45;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
728;2011-11-26;18:05:00;Entrega;Borda N;S;32.5;00:55:00;11;sabado;18;baixo;55;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
729;2011-11-26;18:18:00;Entrega;Borda N;S;20.5;00:42:00;11;sabado;18;baixo;42;min: 35 -- 44;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
730;2011-11-26;18:20:00;Entrega;Borda N;S;30.5;00:40:00;11;sabado;18;baixo;40;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
731;2011-11-26;18:34:00;Entrega;Borda N;S;32.5;00:36:00;11;sabado;18;baixo;36;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
732;2011-11-26;18:36:00;Buscar;Borda N;S;20.0;00:54:00;11;sabado;18;baixo;54;min: > 45;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
733;2011-11-26;19:00:00;Buscar;Borda N;S;32.0;00:50:00;11;sabado;19;medio;50;min: > 45;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
734;2011-11-26;19:01:00;Entrega;Borda N;S;25.5;00:44:00;11;sabado;19;medio;44;min: 35 -- 44;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
735;2011-11-26;19:24:00;Entrega;Borda N;S;25.0;00:46:00;11;sabado;19;medio;46;min: > 45;25.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
736;2011-11-26;19:26:00;Buscar;Borda N;S;26.0;00:44:00;11;sabado;19;medio;44;min: 35 -- 44;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
737;2011-11-26;19:28:00;Entrega;Borda S;S;41.5;00:52:00;11;sabado;19;medio;52;min: > 45;36.0;vl_total: > 35;vl_pizza: > 33
738;2011-11-26;19:45:00;Buscar;Borda S;S;35.0;00:55:00;11;sabado;19;medio;55;min: > 45;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
739;2011-11-26;19:58:00;Entrega;Borda N;S;20.5;00:42:00;11;sabado;19;medio;42;min: 35 -- 44;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
740;2011-11-26;20:04:00;Buscar;Borda N;S;28.0;00:44:00;11;sabado;20;alto;44;min: 35 -- 44;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
741;2011-11-26;20:04:00;Entrega;Borda N;S;29.5;00:51:00;11;sabado;20;alto;51;min: > 45;29.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
742;2011-11-26;20:14:00;Buscar;Borda S;S;32.5;00:46:00;11;sabado;20;alto;46;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
743;2011-11-26;20:18:00;Buscar;Borda N;S;20.0;00:42:00;11;sabado;20;alto;42;min: 35 -- 44;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
744;2011-11-26;20:20:00;Entrega;Borda S;S;29.0;00:40:00;11;sabado;20;alto;40;min: 35 -- 44;22.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
745;2011-11-26;20:20:00;Buscar;Borda N;S;23.0;00:51:00;11;sabado;20;alto;51;min: > 45;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
746;2011-11-26;20:27:00;Entrega;Borda N;S;34.5;00:38:00;11;sabado;20;alto;38;min: 35 -- 44;34.5;vl_total: 29 -- 35;vl_pizza: > 33
747;2011-11-26;20:29:00;Buscar;Borda N;S;20.0;00:51:00;11;sabado;20;alto;51;min: > 45;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
748;2011-11-26;20:34:00;Entrega;Borda N;S;25.5;00:46:00;11;sabado;20;alto;46;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
749;2011-11-26;20:40:00;Entrega;Borda N;S;25.5;00:50:00;11;sabado;20;alto;50;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
750;2011-11-26;21:01:00;Buscar;Borda N;S;17.0;00:49:00;11;sabado;21;alto;49;min: > 45;17.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
751;2011-11-26;21:01:00;Buscar;Borda N;S;17.0;00:43:00;11;sabado;21;alto;43;min: 35 -- 44;17.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
752;2011-11-26;21:03:00;Entrega;Borda N;S;25.5;00:49:00;11;sabado;21;alto;49;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
753;2011-11-26;21:06:00;Buscar;Borda N;S;28.0;00:44:00;11;sabado;21;alto;44;min: 35 -- 44;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
754;2011-11-26;21:09:00;Entrega;Borda N;S;37.0;00:51:00;11;sabado;21;alto;51;min: > 45;28.5;vl_total: > 35;vl_pizza: 27 -- 32
755;2011-11-26;21:33:00;Buscar;Borda N;S;20.0;00:27:00;11;sabado;21;alto;27;min: 24 -- 34;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
756;2011-11-26;21:41:00;Buscar;Borda N;S;21.0;00:29:00;11;sabado;21;alto;29;min: 24 -- 34;21.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
757;2011-11-26;21:47:00;Entrega;Borda N;S;34.5;00:23:00;11;sabado;21;alto;23;min: 01 -- 23;34.5;vl_total: 29 -- 35;vl_pizza: > 33
758;2011-11-26;21:54:00;Buscar;Borda N;S;23.0;00:50:00;11;sabado;21;alto;50;min: > 45;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
759;2011-11-26;21:55:00;Buscar;Borda N;S;27.0;00:36:00;11;sabado;21;alto;36;min: 35 -- 44;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
760;2011-11-26;22:24:00;Entrega;Borda N;S;23.5;00:36:00;11;sabado;22;medio;36;min: 35 -- 44;23.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
761;2011-11-26;22:29:00;Entrega;Borda N;S;25.5;00:31:00;11;sabado;22;medio;31;min: 24 -- 34;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
762;2011-11-26;22:37:00;Buscar;Borda N;S;33.0;00:33:00;11;sabado;22;medio;33;min: 24 -- 34;33.0;vl_total: 29 -- 35;vl_pizza: > 33
763;2011-11-26;22:43:00;Entrega;Borda N;S;17.5;00:47:00;11;sabado;22;medio;47;min: > 45;17.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
764;2011-11-26;23:22:00;Buscar;Borda N;S;20.0;00:33:00;11;sabado;23;baixo;33;min: 24 -- 34;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
765;2011-11-27;18:00:00;Buscar;Borda N;S;32.0;00:50:00;11;domingo;18;baixo;50;min: > 45;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
766;2011-11-27;19:20:00;Buscar;Borda N;S;30.0;00:40:00;11;domingo;19;medio;40;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
767;2011-11-27;19:25:00;Buscar;Borda S;S;32.5;00:50:00;11;domingo;19;medio;50;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
768;2011-11-27;19:44:00;Buscar;Borda S;S;35.0;00:41:00;11;domingo;19;medio;41;min: 35 -- 44;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
769;2011-11-27;20:03:00;Entrega;Borda N;S;20.5;00:22:00;11;domingo;20;alto;22;min: 01 -- 23;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
